region,code_circ,nom_circ,nb_bv,inscrits,votants,taux_participation,bulletins_nuls,suf_exprimes,blancs_nombre,blancs_pct,parti,nom_candidat,voix_obtenues,pourcentage,est_elu,page_source
LA ME,145,"AKOUPE ET BECOUEFIN, COMMUNES ET SOUS- PREFECTURES",109,41157,13552,32.93,488,13064,86,0.66,INDEPENDANT,KOISSY SECKA RENE NOEL FABRICE,130,1.0,NON,23
LA ME,145,"AKOUPE ET BECOUEFIN, COMMUNES ET SOUS- PREFECTURES",109,41157,13552,32.93,488,13064,86,0.66,INDEPENDANT,ASSEU ELOLO SIDONIE,3066,23.47,NON,23
LA ME,145,"AKOUPE ET BECOUEFIN, COMMUNES ET SOUS- PREFECTURES",109,41157,13552,32.93,488,13064,86,0.66,INDEPENDANT,KIMOU ACHY JOEL FABRICE,207,1.58,NON,23
LA ME,145,"AKOUPE ET BECOUEFIN, COMMUNES ET SOUS- PREFECTURES",109,41157,13552,32.93,488,13064,86,0.66,FPI,YAPO ATSE HERMANN NDAH,499,3.82,NON,23
LA ME,145,"AKOUPE ET BECOUEFIN, COMMUNES ET SOUS- PREFECTURES",109,41157,13552,32.93,488,13064,86,0.66,RHDP,ASSI JEAN-LUC,6859,52.5,OUI,23
LA ME,145,"AKOUPE ET BECOUEFIN, COMMUNES ET SOUS- PREFECTURES",109,41157,13552,32.93,488,13064,86,0.66,INDEPENDANT,KIMOU KOFFI FLORENT,440,3.37,NON,23
LA ME,146,"ABOISSO-COMOE, ALEPE, ALLOSSO, DANGUIRA ET OGHLWAPO, COMMUNES ET SOUS-PREFECTURES",156,54427,13996,25.72,349,13647,97,0.71,INDEPENDANT,OSSIN YAPI SIMPLICE,3494,25.6,NON,23
LA ME,146,"ABOISSO-COMOE, ALEPE, ALLOSSO, DANGUIRA ET OGHLWAPO, COMMUNES ET SOUS-PREFECTURES",156,54427,13996,25.72,349,13647,97,0.71,ADCI,AGUIE ABOA LAURENTINE,169,1.24,NON,23
LA ME,146,"ABOISSO-COMOE, ALEPE, ALLOSSO, DANGUIRA ET OGHLWAPO, COMMUNES ET SOUS-PREFECTURES",156,54427,13996,25.72,349,13647,97,0.71,RHDP,NCHO NCHO CHRISTOPHE,6034,44.21,OUI,23
LA ME,146,"ABOISSO-COMOE, ALEPE, ALLOSSO, DANGUIRA ET OGHLWAPO, COMMUNES ET SOUS-PREFECTURES",156,54427,13996,25.72,349,13647,97,0.71,INDEPENDANT,ABOA HERMANN,1531,11.22,NON,23
LA ME,146,"ABOISSO-COMOE, ALEPE, ALLOSSO, DANGUIRA ET OGHLWAPO, COMMUNES ET SOUS-PREFECTURES",156,54427,13996,25.72,349,13647,97,0.71,INDEPENDANT,YAPO MARTIAL AUGUSTE,889,6.51,NON,23
LA ME,146,"ABOISSO-COMOE, ALEPE, ALLOSSO, DANGUIRA ET OGHLWAPO, COMMUNES ET SOUS-PREFECTURES",156,54427,13996,25.72,349,13647,97,0.71,PDCI-RDA,DIALLO IBRAHIMA SORY,1433,10.5,NON,23
LA ME,147,"ABONGOUA, BIEBY ET YAKASSE-ATTOBROU, COMMUNES ET SOUS-PREFECTURES",69,27218,10647,39.12,622,10025,78,0.78,INDEPENDANT,AMON EDY JEAN-ERIC,2863,28.56,NON,23
LA ME,147,"ABONGOUA, BIEBY ET YAKASSE-ATTOBROU, COMMUNES ET SOUS-PREFECTURES",69,27218,10647,39.12,622,10025,78,0.78,UFD,ACAFOU BEKOIN,289,2.88,NON,23
LA ME,147,"ABONGOUA, BIEBY ET YAKASSE-ATTOBROU, COMMUNES ET SOUS-PREFECTURES",69,27218,10647,39.12,622,10025,78,0.78,INDEPENDANT,ASSI NDIN THEODORE,2833,28.26,NON,23
LA ME,147,"ABONGOUA, BIEBY ET YAKASSE-ATTOBROU, COMMUNES ET SOUS-PREFECTURES",69,27218,10647,39.12,622,10025,78,0.78,RHDP,ADEPO YAPO FRANCOIS,3962,39.52,OUI,23
LOH-DJIBOUA,125,"CHIEPO, DIDOKO, NEBO ET OGOUDOU, COMMUNES ET SOUS-PREFECTURES, DIVO, SOUS-PREFECTURE",176,47838,14471,30.25,544,13927,174,1.25,ADCI,ADCI,1113,7.99,NON,23
LOH-DJIBOUA,125,"CHIEPO, DIDOKO, NEBO ET OGOUDOU, COMMUNES ET SOUS-PREFECTURES, DIVO, SOUS-PREFECTURE",176,47838,14471,30.25,544,13927,174,1.25,RHDP,"UNE CÔTE DIVOIRE EN PAIX, PROSPÈRE ET SOLIDAIRE",10432,74.9,OUI,23
LOH-DJIBOUA,125,"CHIEPO, DIDOKO, NEBO ET OGOUDOU, COMMUNES ET SOUS-PREFECTURES, DIVO, SOUS-PREFECTURE",176,47838,14471,30.25,544,13927,174,1.25,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE,2208,15.85,NON,23
LOH-DJIBOUA,126,"DIVO, COMMUNE",201,80222,28025,34.93,528,27497,141,0.51,INDEPENDANT,DIAKITE ALAHASSANE,17141,62.34,OUI,23
LOH-DJIBOUA,126,"DIVO, COMMUNE",201,80222,28025,34.93,528,27497,141,0.51,RHDP,FAMOUSSA COULIBALY,8675,31.55,NON,23
LOH-DJIBOUA,126,"DIVO, COMMUNE",201,80222,28025,34.93,528,27497,141,0.51,INDEPENDANT,BAMBA FATOU,71,0.26,NON,23
LOH-DJIBOUA,126,"DIVO, COMMUNE",201,80222,28025,34.93,528,27497,141,0.51,INDEPENDANT,GNIGOU AYEREHONON GENEVIEVE MIMYELLE,129,0.47,NON,23
LOH-DJIBOUA,126,"DIVO, COMMUNE",201,80222,28025,34.93,528,27497,141,0.51,INDEPENDANT,DJEGBI PRINCE HUSTER FRANCIS,41,0.15,NON,23
LOH-DJIBOUA,126,"DIVO, COMMUNE",201,80222,28025,34.93,528,27497,141,0.51,INDEPENDANT,KONE MOUSSA,46,0.17,NON,23
LOH-DJIBOUA,126,"DIVO, COMMUNE",201,80222,28025,34.93,528,27497,141,0.51,PDCI-RDA,AKOUN STEPHANE JOEL ANDREA,1253,4.56,NON,23
LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",80,28375,7714,27.19,249,7465,88,1.18,INDEPENDANT,KONATE LAMINE,183,2.45,NON,23
LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",80,28375,7714,27.19,249,7465,88,1.18,RHDP,DJA-BLE JOSEPH,3899,52.23,OUI,23
LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",80,28375,7714,27.19,249,7465,88,1.18,INDEPENDANT,OUREGA AGNEZA KOUASSI LANDRY,726,9.73,NON,23
LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",80,28375,7714,27.19,249,7465,88,1.18,INDEPENDANT,AMANE KOUASSI VINCENT,165,2.21,NON,23
LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",80,28375,7714,27.19,249,7465,88,1.18,INDEPENDANT,KONAN KOUAME ABEL,97,1.3,NON,23
LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",80,28375,7714,27.19,249,7465,88,1.18,EDS,DAGO KOUASSI AUGUSTE,16,0.21,NON,23
LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",80,28375,7714,27.19,249,7465,88,1.18,INDEPENDANT,N'DA YAO ALEXANDRE,285,3.82,NON,23
LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",80,28375,7714,27.19,249,7465,88,1.18,INDEPENDANT,KOUASSI EPSE ABOURLAY TITRE MARIE-MADELEINE,109,1.46,NON,23
LOH-DJIBOUA,127,"HIRE ET ZEGO, COMMUNES ET SOUS-PREFECTURES",80,28375,7714,27.19,249,7465,88,1.18,PDCI-RDA,N'GUESSAN YAO SERGE,1897,25.41,NON,23
LOH-DJIBOUA,128,"DAIRO-DIDIZO ET GUITRY, COMMUNES ET SOUS- PREFECTURES",118,30986,13544,43.71,276,13268,160,1.21,MLPCI,TRAORE NAMORY,30,0.23,NON,24
LOH-DJIBOUA,128,"DAIRO-DIDIZO ET GUITRY, COMMUNES ET SOUS- PREFECTURES",118,30986,13544,43.71,276,13268,160,1.21,INDEPENDANT,KRAGBE BEHIBRO PHILIPPE MICHAEL,4959,37.38,NON,24
LOH-DJIBOUA,128,"DAIRO-DIDIZO ET GUITRY, COMMUNES ET SOUS- PREFECTURES",118,30986,13544,43.71,276,13268,160,1.21,RHDP,KOKO PATRICIA SYLVIE EPSE YAO,7622,57.45,OUI,24
LOH-DJIBOUA,128,"DAIRO-DIDIZO ET GUITRY, COMMUNES ET SOUS- PREFECTURES",118,30986,13544,43.71,276,13268,160,1.21,PDCI-RDA,KOUAME KOUASSI INNOCENT,497,3.75,NON,24
LOH-DJIBOUA,129,"LAUZOUA ET YOCOBOUE, COMMUNES ET SOUS- PREFECTURES",50,12142,5036,41.48,139,4897,91,1.86,RHDP,GNEBA NADINE MELANIE,4260,86.99,OUI,24
LOH-DJIBOUA,129,"LAUZOUA ET YOCOBOUE, COMMUNES ET SOUS- PREFECTURES",50,12142,5036,41.48,139,4897,91,1.86,MGC,LAGO DOUGROU DOMINIQUE,546,11.15,NON,24
LOH-DJIBOUA,130,"DJIDJI, GAGORE ET ZIKISSO, COMMUNES ET SOUS- PREFECTURES",45,13640,4476,32.82,156,4320,58,1.34,INDEPENDANT,YAO ASSABLI YAO,24,0.56,NON,24
LOH-DJIBOUA,130,"DJIDJI, GAGORE ET ZIKISSO, COMMUNES ET SOUS- PREFECTURES",45,13640,4476,32.82,156,4320,58,1.34,INDEPENDANT,BREUDJI HERMANN LANDRY,1155,26.74,NON,24
LOH-DJIBOUA,130,"DJIDJI, GAGORE ET ZIKISSO, COMMUNES ET SOUS- PREFECTURES",45,13640,4476,32.82,156,4320,58,1.34,RHDP,ABADI MIEZAN CHARLES,2758,63.84,OUI,24
LOH-DJIBOUA,130,"DJIDJI, GAGORE ET ZIKISSO, COMMUNES ET SOUS- PREFECTURES",45,13640,4476,32.82,156,4320,58,1.34,INDEPENDANT,GNATTO BAHIE SEBASTIEN,14,0.32,NON,24
LOH-DJIBOUA,130,"DJIDJI, GAGORE ET ZIKISSO, COMMUNES ET SOUS- PREFECTURES",45,13640,4476,32.82,156,4320,58,1.34,PDCI-RDA,GAYE GNAFFOU DOGOLIE JEAN,311,7.2,NON,24
LOH-DJIBOUA,131,"GOUDOUKO ET NIAMBEZARIA, COMMUNES ET SOUS- PREFECTURES",68,18404,6693,36.37,242,6451,74,1.15,INDEPENDANT,DAGO WAKOUBO SAMUEL,1042,16.15,NON,24
LOH-DJIBOUA,131,"GOUDOUKO ET NIAMBEZARIA, COMMUNES ET SOUS- PREFECTURES",68,18404,6693,36.37,242,6451,74,1.15,INDEPENDANT,DOUKOURE AMANDA,15,0.23,NON,24
LOH-DJIBOUA,131,"GOUDOUKO ET NIAMBEZARIA, COMMUNES ET SOUS- PREFECTURES",68,18404,6693,36.37,242,6451,74,1.15,RHDP,MERHY SAMY,4166,64.58,OUI,24
LOH-DJIBOUA,131,"GOUDOUKO ET NIAMBEZARIA, COMMUNES ET SOUS- PREFECTURES",68,18404,6693,36.37,242,6451,74,1.15,EDS,AHIPEAUD AHIPEAUD JEAN-ANDRE,267,4.14,NON,24
LOH-DJIBOUA,131,"GOUDOUKO ET NIAMBEZARIA, COMMUNES ET SOUS- PREFECTURES",68,18404,6693,36.37,242,6451,74,1.15,INDEPENDANT,DAGO KOUASSI JUSTIN AIME,298,4.62,NON,24
LOH-DJIBOUA,131,"GOUDOUKO ET NIAMBEZARIA, COMMUNES ET SOUS- PREFECTURES",68,18404,6693,36.37,242,6451,74,1.15,PDCI-RDA,GUEBO DOUKOURE MARCEL,589,9.13,NON,24
LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",118,38754,8724,22.51,250,8474,70,0.83,INDEPENDANT,KAMBOU SANSAN SYLVAIN,100,1.18,NON,24
LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",118,38754,8724,22.51,250,8474,70,0.83,INDEPENDANT,KONE CHEVA ADAM MOHAMED,153,1.81,NON,24
LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",118,38754,8724,22.51,250,8474,70,0.83,INDEPENDANT,LAGO LAVRI SOLANGE EPSE KONE,891,10.51,NON,24
LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",118,38754,8724,22.51,250,8474,70,0.83,RHDP,KOUYATE ABDOULAYE,4455,52.57,OUI,24
LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",118,38754,8724,22.51,250,8474,70,0.83,INDEPENDANT,DALLI ARTHUR PRINCE-RICHARD,1762,20.79,NON,24
LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",118,38754,8724,22.51,250,8474,70,0.83,INDEPENDANT,GODI DADIE JUSTIN,289,3.41,NON,24
LOH-DJIBOUA,132,"LAKOTA, COMMUNE ET SOUS-PREFECTURE",118,38754,8724,22.51,250,8474,70,0.83,PDCI-RDA,MAGOU MANDY CARMEN,754,8.9,NON,24
MARAHOUE,133,"BEGBESSOU, N'DOUFFOUKANKRO ET TIBEITA, COMMUNES ET SOUS-PREFECTURES, BOUAFLE, SOUS-PREFECTURE",133,36006,10954,30.42,348,10606,187,1.76,INDEPENDANT,HOURA KOUASSI MARC,4392,41.41,OUI,25
MARAHOUE,133,"BEGBESSOU, N'DOUFFOUKANKRO ET TIBEITA, COMMUNES ET SOUS-PREFECTURES, BOUAFLE, SOUS-PREFECTURE",133,36006,10954,30.42,348,10606,187,1.76,INDEPENDANT,KOUADIO KOUADIO AURELIEN,499,4.7,NON,25
MARAHOUE,133,"BEGBESSOU, N'DOUFFOUKANKRO ET TIBEITA, COMMUNES ET SOUS-PREFECTURES, BOUAFLE, SOUS-PREFECTURE",133,36006,10954,30.42,348,10606,187,1.76,RHDP,KOUASSI ALLOMO FLORE FAITAY,2522,23.78,NON,25
MARAHOUE,133,"BEGBESSOU, N'DOUFFOUKANKRO ET TIBEITA, COMMUNES ET SOUS-PREFECTURES, BOUAFLE, SOUS-PREFECTURE",133,36006,10954,30.42,348,10606,187,1.76,INDEPENDANT,GOORE BI GOLE JEAN BAPTISTE,303,2.86,NON,25
MARAHOUE,133,"BEGBESSOU, N'DOUFFOUKANKRO ET TIBEITA, COMMUNES ET SOUS-PREFECTURES, BOUAFLE, SOUS-PREFECTURE",133,36006,10954,30.42,348,10606,187,1.76,INDEPENDANT,KOFFI LOUKOU LEON,2703,25.49,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,INDEPENDANT,KAMAGATE MOUSSA EL FADHEL,131,1.1,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,INDEPENDANT,NDIA FREDERIK,556,4.66,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,INDEPENDANT,COWPPLI BONY AFFOUE ELISABETH,209,1.75,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,INDEPENDANT,TIE BI IRIE MODESTE,90,0.75,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,INDEPENDANT,DJE BI TCHAN,254,2.13,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,INDEPENDANT,BLE BI BONAVENTURE,106,0.89,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,INDEPENDANT,OUATTARA IBRAHIM,146,1.22,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,RHDP,KONE ADAMA,6712,56.2,OUI,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,ADCI,TIBE BI N'GUESSAN MARCEL,190,1.59,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,INDEPENDANT,OUEDRAOGO AMIDOU,24,0.2,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,PDCI-RDA,KOFFI SERGES AZI,2511,21.02,NON,25
MARAHOUE,134,"BOUAFLE, COMMUNE",113,43844,12123,27.65,180,11943,90,0.75,INDEPENDANT,KONE ISSIAKA,924,7.74,NON,25
MARAHOUE,135,"BONON ET ZAGUIETA, COMMUNES ET SOUS- PREFECTURES",112,35059,8815,25.14,175,8640,109,1.26,RHDP,YACOUBA KONE,5653,65.43,OUI,25
MARAHOUE,135,"BONON ET ZAGUIETA, COMMUNES ET SOUS- PREFECTURES",112,35059,8815,0.0,0,8640,0,0.0,INDEPENDANT,ZORO BI BALLO FRANCK,216,2.5,NON,25
MARAHOUE,135,"BONON ET ZAGUIETA, COMMUNES ET SOUS- PREFECTURES",112,35059,8815,0.0,0,8640,0,0.0,PDCI-RDA,TRAZIE BI GUESSAN,2570,29.75,NON,25
MARAHOUE,135,"BONON ET ZAGUIETA, COMMUNES ET SOUS- PREFECTURES",112,35059,8815,0.0,0,8640,0,0.0,MGC,KOUAME BI BLI ROBERT,92,1.06,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,INDEPENDANT,KEITA ABDOULAYE,849,12.43,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,CNDCI,KONAN BLE OSWALD ANATOLE N'KONIAN,477,6.99,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,INDEPENDANT,KOUAKOU KOUADIO PATRICE,284,4.16,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,INDEPENDANT,KOUAKOU MESMER BECANTY,1026,15.03,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,INDEPENDANT,KOUADIO ATOBE JACOB ANDERSON,388,5.68,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,INDEPENDANT,YAO AFFOUE MARINA,236,3.46,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,INDEPENDANT,KOUASSI BI KOUASSI GUILLAUME,135,1.98,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,RHDP,BEMA COULIBALY,2402,35.18,OUI,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,INDEPENDANT,CAHIE KAKOU GUY JOEL,17,0.25,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,INDEPENDANT,KOFFI AHOU MICHELE DEBORAH KOUADIO,64,0.94,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,INDEPENDANT,OUADI NDRI LOU YALOU RACHELLE,353,5.17,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,INDEPENDANT,TOUVOLI BI KOUADIO MARTIAL,54,0.79,NON,25
MARAHOUE,136,"BAZRE ET KONONFLA, COMMUNES ET SOUS- PREFECTURES",82,20818,6995,33.6,167,6828,59,0.86,PDCI-RDA,GAULLY SAHOUA ANTOINE SYLVAIN PEPIN,484,7.09,NON,25
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,INDEPENDANT,MA BI MONOUIN STEPHANE DE-DEN,1023,7.15,NON,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,RHDP,SATI LOU GOLENAN MADELEINE EPSE TOUVOLI,7447,52.08,OUI,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,INDEPENDANT,SEYBOU DIARRA,154,1.08,NON,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,INDEPENDANT,KOFFI YAO APPOLINAIRE,173,1.21,NON,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,INDEPENDANT,BOTTY BI NEDRO SERGE,2913,20.37,NON,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,INDEPENDANT,KONE NGOLO LASSINA KONE,123,0.86,NON,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,INDEPENDANT,YEO SOULEYMANE OUATTARA,313,2.19,NON,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,INDEPENDANT,KOUYATE SANAKRO,741,5.18,NON,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,GP-PAIX,SERY BI BOLY EMMANUEL,95,0.66,NON,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,CODE,BOTTY KOMON ALEXIS,97,0.68,NON,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,PDCI-RDA,TCHEL-BI LAHORE GHISLAIN,910,6.36,NON,26
MARAHOUE,137,"KOUETINFLA ET SINFRA, COMMUNES ET SOUS- PREFECTURES",147,48502,14650,30.2,350,14300,106,0.74,INDEPENDANT,GOORE BI GNAMIEN WILLY TAUNIN,205,1.43,NON,26
MARAHOUE,138,"GOHITAFLA, IRIEFLA, MAMINIGUI, COMMUNES ET SOUS- PREFECTURES",69,22447,6845,30.49,119,6726,94,1.4,UDP,GBAMENIN BI TRA,1209,17.98,NON,26
MARAHOUE,138,"GOHITAFLA, IRIEFLA, MAMINIGUI, COMMUNES ET SOUS- PREFECTURES",69,22447,6845,30.49,119,6726,94,1.4,INDEPENDANT,DJE BI GOHAI AUDRIC-LANDRY,1055,15.69,NON,26
MARAHOUE,138,"GOHITAFLA, IRIEFLA, MAMINIGUI, COMMUNES ET SOUS- PREFECTURES",69,22447,6845,30.49,119,6726,94,1.4,INDEPENDANT,DJE EPSE TIE BI LOU TRA,214,3.18,NON,26
MARAHOUE,138,"GOHITAFLA, IRIEFLA, MAMINIGUI, COMMUNES ET SOUS- PREFECTURES",69,22447,6845,30.49,119,6726,94,1.4,RHDP,ZAMBLE NAYA NAOMI JARVIS,3037,45.15,OUI,26
MARAHOUE,138,"GOHITAFLA, IRIEFLA, MAMINIGUI, COMMUNES ET SOUS- PREFECTURES",69,22447,6845,30.49,119,6726,94,1.4,INDEPENDANT,YOUAN BI TRAZIE BERTRAND ATHANASE,761,11.31,NON,26
MARAHOUE,138,"GOHITAFLA, IRIEFLA, MAMINIGUI, COMMUNES ET SOUS- PREFECTURES",69,22447,6845,30.49,119,6726,94,1.4,ADCI,IRIE BI ZOU FULBERT,13,0.19,NON,26
MARAHOUE,138,"GOHITAFLA, IRIEFLA, MAMINIGUI, COMMUNES ET SOUS- PREFECTURES",69,22447,6845,30.49,119,6726,94,1.4,PDCI-RDA,DJE BI SAMEDI BERNARD ZEHOUA,138,2.05,NON,26
MARAHOUE,138,"GOHITAFLA, IRIEFLA, MAMINIGUI, COMMUNES ET SOUS- PREFECTURES",69,22447,6845,30.49,119,6726,94,1.4,MGC,IRIE BI IRIE AMBROISE,67,1.0,NON,26
MARAHOUE,138,"GOHITAFLA, IRIEFLA, MAMINIGUI, COMMUNES ET SOUS- PREFECTURES",69,22447,6845,30.49,119,6726,94,1.4,INDEPENDANT,DIDI BI TRA SYLVAIN,138,2.05,NON,26
MARAHOUE,139,"KANZRA, VOUEBOUFLA, ZANZRA, COMMUNES ET SOUS- PREFECTURES, ZUENOULA, SOUS-PREFECTURE",88,23114,7950,34.39,251,7699,162,2.1,INDEPENDANT,SEHI BI KOUE ALPHONSE,2210,28.71,OUI,26
MARAHOUE,139,"KANZRA, VOUEBOUFLA, ZANZRA, COMMUNES ET SOUS- PREFECTURES, ZUENOULA, SOUS-PREFECTURE",88,23114,7950,34.39,251,7699,162,2.1,RHDP,DJO BI MIZAN HONORE DES AMIS,1720,22.34,NON,26
MARAHOUE,139,"KANZRA, VOUEBOUFLA, ZANZRA, COMMUNES ET SOUS- PREFECTURES, ZUENOULA, SOUS-PREFECTURE",88,23114,7950,34.39,251,7699,162,2.1,INDEPENDANT,ZA BI ZAN MARCEL PAGNOL,322,4.18,NON,26
MARAHOUE,139,"KANZRA, VOUEBOUFLA, ZANZRA, COMMUNES ET SOUS- PREFECTURES, ZUENOULA, SOUS-PREFECTURE",88,23114,7950,34.39,251,7699,162,2.1,INDEPENDANT,VAMI BI NENE JOSEPH,1841,23.91,NON,26
MARAHOUE,139,"KANZRA, VOUEBOUFLA, ZANZRA, COMMUNES ET SOUS- PREFECTURES, ZUENOULA, SOUS-PREFECTURE",88,23114,7950,34.39,251,7699,162,2.1,INDEPENDANT,YOUAN BI TRA JEAN-CLAUDE,878,11.4,NON,26
MARAHOUE,139,"KANZRA, VOUEBOUFLA, ZANZRA, COMMUNES ET SOUS- PREFECTURES, ZUENOULA, SOUS-PREFECTURE",88,23114,7950,34.39,251,7699,162,2.1,ADCI,ZOHOU BI NENON HONORE,223,2.9,NON,26
MARAHOUE,139,"KANZRA, VOUEBOUFLA, ZANZRA, COMMUNES ET SOUS- PREFECTURES, ZUENOULA, SOUS-PREFECTURE",88,23114,7950,34.39,251,7699,162,2.1,INDEPENDANT,IRIE BI ZORO SAMUEL,178,2.31,NON,26
MARAHOUE,139,"KANZRA, VOUEBOUFLA, ZANZRA, COMMUNES ET SOUS- PREFECTURES, ZUENOULA, SOUS-PREFECTURE",88,23114,7950,34.39,251,7699,162,2.1,CODE,TRA BI CA PAUL,51,0.66,NON,26
MARAHOUE,139,"KANZRA, VOUEBOUFLA, ZANZRA, COMMUNES ET SOUS- PREFECTURES, ZUENOULA, SOUS-PREFECTURE",88,23114,7950,34.39,251,7699,162,2.1,INDEPENDANT,SIKA BI BOLOU BERENGER,114,1.48,NON,26
MARAHOUE,140,"ZUENOULA, COMMUNE",48,18540,5342,28.81,126,5216,53,1.02,INDEPENDANT,DJE-BI-DJE OLIVIER VAMY,1462,28.03,NON,27
